gpo_tra,des_gpo,numpaq_lin,arttrab,destra,hrsreal,hrspago,hortra,cantrefmat,ventra,totventra,ctouniesti,ctounit,totcto,utilbta,margenuti,nmodordmei,nmodordmai,otr_art,omarca,numpaq,nompaq,lineapaq,nomlinpaq
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : 98-ALTIMA >=2007 3.5/COU","003","LIMPIEZA DE FRENOS",0.50,2.00,2.00,0.00,67.50,135.00,0.00,12.32,24.64,110.36,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","98","ALTIMA >=2007 3.5/COUPE"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : 98-ALTIMA >=2007 3.5/COU","010","SERVICIO MAYOR",1.08,16.00,1.00,0.00,200.00,200.00,40.25,12.32,197.09,2.91,1.46,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","98","ALTIMA >=2007 3.5/COUPE"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : 98-ALTIMA >=2007 3.5/COU","C02","LAVAR INYECTORES",1.00,1.00,1.00,0.00,67.50,67.50,10.00,12.32,12.32,55.18,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","98","ALTIMA >=2007 3.5/COUPE"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : 98-ALTIMA >=2007 3.5/COU","EG1","ENGRASADO GRAL",0.50,1.00,1.00,0.00,17.24,17.24,10.00,10.00,10.00,7.24,42.00,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","98","ALTIMA >=2007 3.5/COUPE"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : 98-ALTIMA >=2007 3.5/COU","LV2","LAVADO DE MOTOR",0.50,1.00,1.00,0.00,25.86,25.86,0.00,12.32,12.32,13.54,52.36,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","98","ALTIMA >=2007 3.5/COUPE"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : 98-ALTIMA >=2007 3.5/COU","LV3","LAVADO DE CARROCERIA",0.50,1.00,1.00,0.00,51.72,51.72,0.00,12.32,12.32,39.40,76.18,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","98","ALTIMA >=2007 3.5/COUPE"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : 98-ALTIMA >=2007 3.5/COU","RN1","ROTACION DE NEUMATICOS",0.50,1.00,1.00,0.00,67.50,67.50,0.00,12.32,12.32,55.18,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","98","ALTIMA >=2007 3.5/COUPE"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : 99-MARCH","003","LIMPIEZA DE FRENOS",0.50,2.00,2.00,0.00,67.50,135.00,0.00,12.32,24.64,110.36,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","99","MARCH"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : 99-MARCH","010","SERVICIO MAYOR",1.08,5.00,1.00,0.00,200.00,200.00,40.25,12.32,61.59,138.41,69.21,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","99","MARCH"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : 99-MARCH","C02","LAVAR INYECTORES",1.00,1.00,1.00,0.00,67.50,67.50,10.00,12.32,12.32,55.18,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","99","MARCH"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : 99-MARCH","LV2","LAVADO DE MOTOR",0.50,1.00,1.00,0.00,25.86,25.86,0.00,12.32,12.32,13.54,52.36,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","99","MARCH"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : 99-MARCH","LV3","LAVADO DE CARROCERIA",0.50,1.00,1.00,0.00,51.72,51.72,0.00,12.32,12.32,39.40,76.18,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","99","MARCH"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : 99-MARCH","RN1","ROTACION DE NEUMATICOS",0.50,1.00,1.00,0.00,67.50,67.50,0.00,12.32,12.32,55.18,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","99","MARCH"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : A1-VERSA","003","LIMPIEZA DE FRENOS",0.50,2.00,2.00,0.00,67.50,135.00,0.00,12.32,24.64,110.36,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","A1","VERSA"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : A1-VERSA","010","SERVICIO MAYOR",1.08,5.00,1.00,0.00,200.00,200.00,40.25,12.32,61.59,138.41,69.21,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","A1","VERSA"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : A1-VERSA","C02","LAVAR INYECTORES",1.00,1.00,1.00,0.00,67.50,67.50,10.00,12.32,12.32,55.18,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","A1","VERSA"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : A1-VERSA","LV2","LAVADO DE MOTOR",0.50,1.00,1.00,0.00,25.86,25.86,0.00,12.32,12.32,13.54,52.36,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","A1","VERSA"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : A1-VERSA","LV3","LAVADO DE CARROCERIA",0.50,1.00,1.00,0.00,51.72,51.72,0.00,12.32,12.32,39.40,76.18,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","A1","VERSA"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : A1-VERSA","RN1","ROTACION DE NEUMATICOS",0.50,1.00,1.00,0.00,67.50,67.50,0.00,12.32,12.32,55.18,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","A1","VERSA"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : A2-ALTIMA 3.5L","003","LIMPIEZA DE FRENOS",0.50,2.00,2.00,0.00,67.50,135.00,0.00,12.32,24.64,110.36,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","A2","ALTIMA 3.5L"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : A2-ALTIMA 3.5L","010","SERVICIO MAYOR",1.08,16.00,1.00,0.00,200.00,200.00,40.25,12.32,197.09,2.91,1.46,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","A2","ALTIMA 3.5L"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : A2-ALTIMA 3.5L","C02","LAVAR INYECTORES",1.00,1.00,1.00,0.00,67.50,67.50,10.00,12.32,12.32,55.18,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","A2","ALTIMA 3.5L"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : A2-ALTIMA 3.5L","EG1","ENGRASADO GRAL",0.50,1.00,1.00,0.00,17.24,17.24,10.00,10.00,10.00,7.24,42.00,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","A2","ALTIMA 3.5L"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : A2-ALTIMA 3.5L","LV2","LAVADO DE MOTOR",0.50,1.00,1.00,0.00,25.86,25.86,0.00,12.32,12.32,13.54,52.36,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","A2","ALTIMA 3.5L"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : A2-ALTIMA 3.5L","LV3","LAVADO DE CARROCERIA",0.50,1.00,1.00,0.00,51.72,51.72,0.00,12.32,12.32,39.40,76.18,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","A2","ALTIMA 3.5L"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : A2-ALTIMA 3.5L","RN1","ROTACION DE NEUMATICOS",0.50,1.00,1.00,0.00,67.50,67.50,0.00,12.32,12.32,55.18,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","A2","ALTIMA 3.5L"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : A8-ALTIMA 2013","003","LIMPIEZA DE FRENOS",0.50,2.00,2.00,0.00,67.50,135.00,0.00,12.32,24.64,110.36,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","A8","ALTIMA 2013"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : A8-ALTIMA 2013","010","SERVICIO MAYOR",1.08,16.00,1.00,0.00,200.00,200.00,40.25,12.32,197.09,2.91,1.46,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","A8","ALTIMA 2013"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : A8-ALTIMA 2013","C02","LAVAR INYECTORES",1.00,1.00,1.00,0.00,67.50,67.50,10.00,12.32,12.32,55.18,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","A8","ALTIMA 2013"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : A8-ALTIMA 2013","EG1","ENGRASADO GRAL",0.50,1.00,1.00,0.00,17.24,17.24,10.00,10.00,10.00,7.24,42.00,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","A8","ALTIMA 2013"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : A8-ALTIMA 2013","LV2","LAVADO DE MOTOR",0.50,1.00,1.00,0.00,25.86,25.86,0.00,12.32,12.32,13.54,52.36,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","A8","ALTIMA 2013"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : A8-ALTIMA 2013","LV3","LAVADO DE CARROCERIA",0.50,1.00,1.00,0.00,51.72,51.72,0.00,12.32,12.32,39.40,76.18,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","A8","ALTIMA 2013"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : A8-ALTIMA 2013","RN1","ROTACION DE NEUMATICOS",0.50,1.00,1.00,0.00,67.50,67.50,0.00,12.32,12.32,55.18,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","A8","ALTIMA 2013"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B1-SENTRA 2013","003","LIMPIEZA DE FRENOS",0.50,2.00,2.00,0.00,67.50,135.00,0.00,12.32,24.64,110.36,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B1","SENTRA 2013"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B1-SENTRA 2013","010","SERVICIO MAYOR",1.08,5.00,1.00,0.00,200.00,200.00,40.25,12.32,61.59,138.41,69.21,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B1","SENTRA 2013"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B1-SENTRA 2013","C02","LAVAR INYECTORES",1.00,1.00,1.00,0.00,67.50,67.50,10.00,12.32,12.32,55.18,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B1","SENTRA 2013"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B1-SENTRA 2013","LV2","LAVADO DE MOTOR",0.50,1.00,1.00,0.00,25.86,25.86,0.00,12.32,12.32,13.54,52.36,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B1","SENTRA 2013"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B1-SENTRA 2013","LV3","LAVADO DE CARROCERIA",0.50,1.00,1.00,0.00,51.72,51.72,0.00,12.32,12.32,39.40,76.18,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B1","SENTRA 2013"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B1-SENTRA 2013","RN1","ROTACION DE NEUMATICOS",0.50,1.00,1.00,0.00,67.50,67.50,0.00,12.32,12.32,55.18,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B1","SENTRA 2013"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B2-NOTE","003","LIMPIEZA DE FRENOS",0.50,2.00,2.00,0.00,67.50,135.00,0.00,12.32,24.64,110.36,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B2","NOTE"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B2-NOTE","010","SERVICIO MAYOR",1.08,5.00,1.00,0.00,200.00,200.00,40.25,12.32,61.59,138.41,69.21,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B2","NOTE"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B2-NOTE","C02","LAVAR INYECTORES",1.00,1.00,1.00,0.00,67.50,67.50,10.00,12.32,12.32,55.18,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B2","NOTE"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B2-NOTE","LV2","LAVADO DE MOTOR",0.50,1.00,1.00,0.00,25.86,25.86,0.00,12.32,12.32,13.54,52.36,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B2","NOTE"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B2-NOTE","LV3","LAVADO DE CARROCERIA",0.50,1.00,1.00,0.00,51.72,51.72,0.00,12.32,12.32,39.40,76.18,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B2","NOTE"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B2-NOTE","RN1","ROTACION DE NEUMATICOS",0.50,1.00,1.00,0.00,67.50,67.50,0.00,12.32,12.32,55.18,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B2","NOTE"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B5-MURANO CVT 2009","003","LIMPIEZA DE FRENOS",0.50,2.00,2.00,0.00,67.50,135.00,0.00,12.32,24.64,110.36,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B5","MURANO CVT 2009"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B5-MURANO CVT 2009","010","SERVICIO MAYOR",1.08,16.00,1.00,0.00,200.00,200.00,40.25,12.32,197.09,2.91,1.46,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B5","MURANO CVT 2009"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B5-MURANO CVT 2009","C02","LAVAR INYECTORES",1.00,1.00,1.00,0.00,67.50,67.50,10.00,12.32,12.32,55.18,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B5","MURANO CVT 2009"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B5-MURANO CVT 2009","EG1","ENGRASADO GRAL",0.50,1.00,1.00,0.00,17.24,17.24,10.00,10.00,10.00,7.24,42.00,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B5","MURANO CVT 2009"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B5-MURANO CVT 2009","LV2","LAVADO DE MOTOR",0.50,1.00,1.00,0.00,25.86,25.86,0.00,12.32,12.32,13.54,52.36,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B5","MURANO CVT 2009"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B5-MURANO CVT 2009","LV3","LAVADO DE CARROCERIA",0.50,1.00,1.00,0.00,51.72,51.72,0.00,12.32,12.32,39.40,76.18,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B5","MURANO CVT 2009"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B5-MURANO CVT 2009","RN1","ROTACION DE NEUMATICOS",0.50,1.00,1.00,0.00,67.50,67.50,0.00,12.32,12.32,55.18,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B5","MURANO CVT 2009"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B6-PATHFINDER 2013","003","LIMPIEZA DE FRENOS",0.50,2.00,2.00,0.00,67.50,135.00,0.00,12.32,24.64,110.36,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B6","PATHFINDER 2013"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B6-PATHFINDER 2013","010","SERVICIO MAYOR",1.08,16.00,1.00,0.00,200.00,200.00,40.25,12.32,197.09,2.91,1.46,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B6","PATHFINDER 2013"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B6-PATHFINDER 2013","C02","LAVAR INYECTORES",1.00,1.00,1.00,0.00,67.50,67.50,10.00,12.32,12.32,55.18,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B6","PATHFINDER 2013"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B6-PATHFINDER 2013","EG1","ENGRASADO GRAL",0.50,1.00,1.00,0.00,17.24,17.24,10.00,10.00,10.00,7.24,42.00,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B6","PATHFINDER 2013"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B6-PATHFINDER 2013","LV2","LAVADO DE MOTOR",0.50,1.00,1.00,0.00,25.86,25.86,0.00,12.32,12.32,13.54,52.36,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B6","PATHFINDER 2013"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B6-PATHFINDER 2013","LV3","LAVADO DE CARROCERIA",0.50,1.00,1.00,0.00,51.72,51.72,0.00,12.32,12.32,39.40,76.18,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B6","PATHFINDER 2013"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B6-PATHFINDER 2013","RN1","ROTACION DE NEUMATICOS",0.50,1.00,1.00,0.00,67.50,67.50,0.00,12.32,12.32,55.18,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B6","PATHFINDER 2013"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B9-XTRAIL 2015 (P32)","003","LIMPIEZA DE FRENOS",0.50,2.00,2.00,0.00,67.50,135.00,0.00,12.32,24.64,110.36,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B9","XTRAIL 2015 (P32)"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B9-XTRAIL 2015 (P32)","010","SERVICIO MAYOR",1.08,16.00,1.00,0.00,200.00,200.00,40.25,12.32,197.09,2.91,1.46,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B9","XTRAIL 2015 (P32)"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B9-XTRAIL 2015 (P32)","C02","LAVAR INYECTORES",1.00,1.00,1.00,0.00,67.50,67.50,10.00,12.32,12.32,55.18,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B9","XTRAIL 2015 (P32)"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B9-XTRAIL 2015 (P32)","EG1","ENGRASADO GRAL",0.50,1.00,1.00,0.00,17.24,17.24,10.00,10.00,10.00,7.24,42.00,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B9","XTRAIL 2015 (P32)"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B9-XTRAIL 2015 (P32)","LV2","LAVADO DE MOTOR",0.50,1.00,1.00,0.00,25.86,25.86,0.00,12.32,12.32,13.54,52.36,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B9","XTRAIL 2015 (P32)"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B9-XTRAIL 2015 (P32)","LV3","LAVADO DE CARROCERIA",0.50,1.00,1.00,0.00,51.72,51.72,0.00,12.32,12.32,39.40,76.18,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B9","XTRAIL 2015 (P32)"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : B9-XTRAIL 2015 (P32)","RN1","ROTACION DE NEUMATICOS",0.50,1.00,1.00,0.00,67.50,67.50,0.00,12.32,12.32,55.18,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","B9","XTRAIL 2015 (P32)"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : M1-MAXIMA 2012","003","LIMPIEZA DE FRENOS",0.50,2.00,2.00,0.00,67.50,135.00,0.00,12.32,24.64,110.36,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","M1","MAXIMA 2012"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : M1-MAXIMA 2012","010","SERVICIO MAYOR",1.08,16.00,1.00,0.00,200.00,200.00,40.25,12.32,197.09,2.91,1.46,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","M1","MAXIMA 2012"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : M1-MAXIMA 2012","C02","LAVAR INYECTORES",1.00,1.00,1.00,0.00,67.50,67.50,10.00,12.32,12.32,55.18,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","M1","MAXIMA 2012"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : M1-MAXIMA 2012","EG1","ENGRASADO GRAL",0.50,1.00,1.00,0.00,17.24,17.24,10.00,10.00,10.00,7.24,42.00,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","M1","MAXIMA 2012"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : M1-MAXIMA 2012","LV2","LAVADO DE MOTOR",0.50,1.00,1.00,0.00,25.86,25.86,0.00,12.32,12.32,13.54,52.36,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","M1","MAXIMA 2012"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : M1-MAXIMA 2012","LV3","LAVADO DE CARROCERIA",0.50,1.00,1.00,0.00,51.72,51.72,0.00,12.32,12.32,39.40,76.18,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","M1","MAXIMA 2012"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : M1-MAXIMA 2012","RN1","ROTACION DE NEUMATICOS",0.50,1.00,1.00,0.00,67.50,67.50,0.00,12.32,12.32,55.18,81.75,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","M1","MAXIMA 2012"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : TT-TODAS LAS LINEAS","NIMEXU03Q1","LIMPIADOR SISTEMA FRENOS",0.00,0.00,1.00,1.00,103.55,103.55,0.00,45.41,45.41,58.14,56.15,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","TT","TODAS LAS LINEAS"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : TT-TODAS LAS LINEAS","NIMEXU04Q5","SHAMP. LIMPIA P",0.00,0.00,1.00,1.00,19.72,19.72,0.00,16.71,16.71,3.01,15.26,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","TT","TODAS LAS LINEAS"
"01","MECANICA","PQ3 - SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3,   Línea : TT-TODAS LAS LINEAS","NIMEXU03Q4","PROTECTOR Y ABRILLANTADOR DE VINIL",0.00,0.00,1.00,1.00,176.35,176.35,0.00,132.56,132.56,43.79,24.83,"","","","","PQ3","SERVICIO 10, 30 Y 50,000 KMS PAQUETE 3","TT","TODAS LAS LINEAS"
